[225, 1375, 1169, 319, 1518, 914, 127, 695, 676, 225, 2481, 638, 234, 1508, 799, 83, 135, 1327, 223, 1853, 934, 353, 2623, 1349, 77, 2000, 0, 72, 2597, 508, 466, 668, 1373, 146, 961, 966, 988, 898, 802, 1022]
[148, 1476, 1336, 282, 685, 914, 152, 713, 611, 195, 2000, 628, 208, 1496, 799, 196, 135, 1311, 173, 1843, 972, 308, 2000, 1348, 78, 2754, -371, 132, 2597, 536, 503, 717, 1412, 146, 1056, 1045, 1000, 925, 846, 1316]
[180, 1416, 1282, 282, 700, 901, 94, 695, 646, 192, 2481, 601, 219, 1526, 844, 136, 184, 1311, 431, 1882, 933, 305, 2000, 1362, 91, 1776, -371, 137, 2000, 567, 529, 768, 1329, 146, 970, 1025, 1000, 869, 891, 1000]
[146, 1009, 1322, 530, 998, 630, 175, 1312, 678, 297, 992, 828, 111, 1000, 1213, 126, 1017, 1347, 294, 1022, 933, 237, 1034, 933, 117, 1425, 723, 135, 951, 618, 485, 1277, 1362, 140, 1009, 973, 1102, 1034, 984, 1000]
[153, 1010, 1322, 533, 1024, 626, 113, 1243, 700, 263, 977, 1094, 174, 968, 1197, 143, 1000, 1323, 276, 1027, 466, 197, 1004, 1375, 85, 1011, 730, 93, 1040, 797, 478, 1511, 1357, 145, 1015, 1012, 1049, 1014, 967, 750]
[179, 952, 1269, 476, 1031, 614, 128, 959, 714, 207, 1281, 865, 109, 1000, 1313, 106, 1543, 1366, 327, 971, 1118, 292, 974, 1252, 42, 990, 360, 132, 994, 836, 541, 1000, 1356, 196, 1000, 1046, 1000, 1029, 1000, 1033]
[124, 795, 1311, 557, 990, 603, 163, 795, 698, 222, 994, 839, 141, 1232, 1210, 112, 998, 1340, 479, 972, 1057, 253, 969, 630, 124, 1226, 1035, 114, 993, 1007, 521, 990, 951, 123, 982, 1024, 973, 1039, 1024, 1000]
[205, 1302, 1187, 171, 1461, 753, 136, 888, 678, 253, 1506, 790, 232, 1264, 1141, 131, 591, 1348, 269, 1311, 990, 248, 1612, 882, 35, 1959, 93, 78, 1719, 825, 488, 840, 1371, 327, 967, 971, 964, 963, 830, 1006]
[145, 1002, 1256, 570, 1047, 635, 173, 1444, 699, 248, 982, 843, 127, 979, 1205, 135, 1000, 1300, 290, 1029, 827, 225, 1042, 1395, 99, 794, 730, 97, 1043, 810, 488, 1109, 1359, 140, 1025, 1005, 1048, 1009, 989, 1000]
[90, 1032, 1341, 539, 995, 616, 136, 995, 674, 265, 881, 847, 140, 1000, 1228, 124, 1014, 1340, 262, 1019, 1073, 237, 987, 616, 642, 1001, 680, 114, 951, 785, 456, 963, 1366, 90, 1000, 1102, 992, 977, 968, 1006]
[151, 446, 1315, 528, 1000, 619, 136, 984, 701, 232, 999, 826, 151, 1444, 1199, 111, 998, 1356, 310, 993, 1084, 253, 987, 620, 126, 1000, 730, 157, 974, 867, 465, 989, 1371, 146, 979, 1055, 1000, 1053, 1000, 1000]
[102, 1009, 1336, 524, 1000, 659, 158, 987, 698, 234, 1000, 856, 141, 1004, 1355, 124, 1006, 1356, 276, 1000, 1084, 215, 1372, 620, 151, 1009, 692, 92, 998, 846, 575, 1000, 1329, 146, 1027, 1030, 1000, 1007, 991, 1019]
[126, 1000, 1315, 528, 1688, 685, 152, 993, 652, 247, 1000, 805, 141, 1054, 1199, 168, 1000, 890, 301, 992, 1091, 211, 944, 627, 91, 1017, 775, 128, 1035, 1914, 503, 1000, 1403, 160, 1050, 1000, 994, 1053, 961, 955]
[170, 1022, 1306, 344, 1447, 806, 108, 929, 689, 259, 1255, 751, 212, 1243, 864, 117, 686, 1326, 247, 1724, 1006, 280, 1983, 623, 90, 1514, 513, 104, 1406, 600, 468, 1233, 1372, 137, 1043, 1001, 994, 950, 830, 1010]
[225, 1375, 1169, 319, 1518, 914, 127, 695, 676, 225, 2481, 638, 234, 1508, 799, 83, 135, 1327, 223, 1853, 934, 353, 2623, 1035, 77, 2000, 0, 72, 2597, 508, 466, 668, 1373, 146, 961, 966, 988, 898, 802, 1022]
[180, 1420, 1282, 282, 690, 873, 112, 695, 646, 192, 2481, 608, 207, 1498, 842, 136, 152, 1311, 243, 1869, 933, 306, 2510, 1362, 881, 2174, -371, 134, 2355, 564, 509, 762, 1331, 146, 995, 1000, 1000, 262, 870, 1000]
[430, 962, 1338, 528, 992, 609, 134, 1026, 708, 358, 999, 898, 136, 1633, 1237, 91, 1013, 1443, 293, 1052, 603, 226, 960, 620, 109, 963, 836, 161, 1002, 832, 465, 364, 1371, 112, 1021, 1020, 980, 830, 994, 995]
[126, 1000, 1315, 528, 1688, 685, 152, 993, 652, 247, 1286, 805, 141, 1648, 1199, 168, 1000, 890, 301, 992, 1091, 211, 944, 356, 91, 1017, 775, 128, 1035, 1914, 503, 1000, 1403, 160, 1050, 1000, 994, 1053, 961, 283]
[129, 1008, 1315, 546, 1000, 643, 137, 1345, 701, 242, 1094, 839, 117, 1000, 1199, 139, 1000, 1346, 294, 1006, 1009, 236, 1040, 220, 78, 1003, 730, 103, 780, 796, 503, 1418, 1357, 146, 1011, 993, 1025, 1031, 1000, 1000]
[169, 1354, 1291, 518, 856, 786, 151, 855, 667, 209, 1395, 685, 86, 1491, 985, 135, 320, 1996, 249, 1919, 707, 249, 1400, 908, 67, 1147, 623, 118, 2199, 663, 503, 980, 1379, 737, 981, 995, 982, 933, 1000, 1000]
[225, 1375, 1169, 319, 1518, 914, 127, 695, 676, 225, 2481, 638, 234, 1508, 799, 83, 554, 1327, 223, 1853, 934, 353, 2623, 1349, 77, 2000, 0, 72, 2597, 566, 730, 668, 1373, 580, 961, 966, 988, 898, 802, 1022]
[85, 1043, 1357, 553, 1000, 646, 136, 1041, 675, 173, 1006, 865, 141, 1000, 1199, 152, 1000, 1328, 238, 1000, 1052, 236, 1000, 609, 80, 1043, 671, 95, 998, 875, 454, 957, 1367, 89, 1000, 1291, 1000, 1000, 1021, 1039]
[396, 806, 982, 528, 1057, 1419, 90, 1000, 699, 266, 940, 865, 182, 1234, 1183, 133, 1000, 1323, 271, 1031, 268, 196, 1002, 620, 105, 960, 730, 106, 1251, 862, 471, 1031, 1371, 126, 1076, 1026, 1054, 1000, 946, 1000]
[128, 1000, 1318, 528, 1030, 611, 94, 1057, 701, 207, 749, 865, 184, 1000, 1250, 101, 969, 1300, 277, 1050, 1043, 277, 1000, 579, 83, 1038, 687, 136, 991, 819, 503, 1954, 1354, 205, 1000, 1000, 1000, 949, 1041, 1000]
[150, 1450, 1308, 253, 685, 837, 154, 916, 642, 151, 2324, 628, 207, 1487, 799, 421, 317, 1310, 178, 1837, 951, 332, 2276, 752, 438, 2754, -132, 132, 2489, 545, 472, 737, 1401, 292, 997, 1001, 970, 872, 858, 466]
[120, 961, 1352, 554, 1003, 623, 133, 1038, 740, 263, 1013, 904, 364, 1616, 1231, 125, 991, 1356, 271, 519, 698, 223, 1008, 620, 22, 941, 1987, 85, 1026, 470, 488, 561, 1373, 149, 996, 1041, 949, 1014, 1019, 984]
[180, 1469, 1282, 305, 685, 907, 110, 695, 699, 492, 2481, 614, 203, 1475, 799, 181, 135, 1349, 217, 1836, 933, 308, 2000, 1322, 28, 2754, 0, 102, 2000, 1355, 450, 717, 1381, 163, 985, 947, 1054, 866, 861, 944]
[180, 1446, 1282, 224, 685, 808, 157, 695, 667, 142, 2481, 631, 205, 1479, 805, 642, 104, 1308, 179, 1836, 925, 340, 2623, 1362, 61, 2754, 515, 132, 2000, 562, 465, 760, 1381, 127, 983, 956, 967, 869, 861, 1000]
[172, 1088, 1289, 610, 1068, 656, 161, 1460, 691, 233, 2164, 797, 202, 1432, 1139, 144, 647, 1328, 228, 1602, 525, 275, 1306, 1363, 78, 1564, -76, 102, 1038, 681, 503, 976, 1359, 146, 812, 991, 1026, 979, 944, 1000]
[121, 965, 1340, 528, 993, 611, 132, 1008, 729, 240, 992, 902, 138, 1316, 1242, 77, 1008, 1356, 291, 1036, 705, 236, 1085, 620, 359, 964, 1119, 152, 1001, 689, 478, 775, 1368, 138, 1008, 1280, 978, 1041, 965, 999]
[143, 1001, 1315, 569, 1007, 632, 100, 1221, 701, 232, 1375, 834, 111, 1308, 1457, 103, 970, 1324, 294, 1030, 622, 607, 1035, 1447, 81, 1025, 712, 113, 1014, 800, 503, 1725, 1432, 164, 1006, 993, 1015, 1020, 1033, 1000]
[155, 988, 1283, 505, 1035, 621, 105, 996, 713, 227, 1257, 865, 163, 986, 1301, 129, 1111, 1345, 299, 988, 1097, 276, 998, 1167, 69, 971, 548, 117, 1006, 841, 518, 1002, 1368, 143, 1024, 662, 1036, 1025, 949, 1026]
[116, 641, 1355, 541, 1019, 610, 756, 1040, 735, 194, 1016, 885, 129, 656, 1212, 98, 987, 1079, 271, 998, 753, 234, 990, 620, 56, 942, 915, 117, 1001, 858, 489, 573, 1372, 148, 1037, 1028, 991, 1326, 1030, 993]
