[644, 1019, 868, 136, 1157, 552, 405, 984, 1305, 302, 811, 649, 191, 1024, 1204, 241, 1220, 1519, 139, 1421, 1236, 189, 576, 967, 256, 992, 953, 1033, 1126, 1002, 1085]
[656, 1194, 871, 164, 1505, 559, 414, 1026, 1323, 296, 1008, 647, 325, 779, 1315, 204, 1393, 1405, 111, 1498, 1129, 188, 782, 854, 386, 991, 950, 1032, 1060, 1002, 770]
[632, 912, 867, 203, 1013, 553, 395, 1403, 1362, 286, 1196, 652, 225, 1066, 1201, 178, 1089, 1415, 94, 997, 1257, 212, 359, 827, 302, 995, 956, 1038, 1090, 1002, 1006]
[636, 517, 892, 196, 1119, 554, 385, 1423, 1333, 303, 1394, 652, 171, 935, 1092, 144, 1449, 1284, 289, 560, 1225, 205, 529, 1096, 503, 989, 975, 1032, 1086, 1002, 1272]
[631, 159, 867, 187, 1027, 553, 394, 1403, 1341, 293, 997, 801, 224, 1056, 996, 181, 1098, 1439, 97, 1033, 1210, 208, 406, 829, 295, 993, 945, 1035, 1045, 1002, 998]
[637, 485, 893, 82, 1178, 556, 386, 1328, 1331, 281, 1409, 652, 181, 1013, 1108, 140, 1789, 1261, 134, 738, 1193, 212, 880, 979, 446, 989, 963, 1025, 1172, 1003, 989]
[572, 578, 878, 234, 942, 559, 408, 1302, 1335, 301, 1516, 656, 219, 964, 1163, 359, 374, 1986, 131, 1378, 832, 8, 479, 1069, 278, 993, 961, 1021, 1361, 999, 1006]
[636, 690, 878, 173, 1569, 554, 386, 1380, 1337, 304, 1268, 606, 223, 407, 1114, 118, 806, 1277, 153, 818, 1352, 209, 900, 1050, 273, 993, 961, 1035, 978, 1002, 991]
[628, 209, 880, 185, 1038, 554, 366, 1000, 1320, 345, 1129, 641, 231, 1173, 1169, 100, 1139, 1344, 136, 853, 1239, 213, 629, 640, 320, 992, 944, 1034, 1141, 1000, 1090]
[660, 676, 870, 147, 1063, 554, 432, 1225, 1335, 298, 1722, 656, 228, 1052, 1159, 99, 1402, 1343, 112, 889, 1230, 206, 685, 962, 317, 995, 952, 1021, 1052, 1001, 1140]
[651, 729, 874, 145, 1185, 560, 439, 1166, 1338, 290, 1482, 692, 261, 1068, 1304, 116, 1728, 1264, 124, 909, 1177, 183, 1021, 1118, 195, 991, 946, 1032, 1122, 1002, 1002]
[656, 1126, 868, 154, 1102, 554, 401, 1049, 1332, 320, 1383, 663, 212, 858, 1133, 135, 1035, 1382, 145, 917, 1214, 235, 580, 1072, 356, 989, 955, 1034, 1411, 1002, 142]
[637, 671, 887, 33, 1298, 556, 399, 1598, 1343, 259, 1421, 643, 222, 1097, 1149, 63, 1509, 1239, 217, 1066, 1147, 215, 433, 975, 240, 992, 916, 992, 1566, 1008, 1007]
