[605, 874, 791, 231, 1154, 578, 378, 1290, 1453, 336, 1055, 656, 338, 981, 1584, 744, 984, 985, 1033, 1249, 986, 585]
[613, 975, 792, 233, 926, 578, 378, 1075, 1452, 309, 870, 656, 344, 878, 1577, 743, 985, 985, 1031, 1170, 988, 232]
[612, 1173, 791, 228, 1121, 578, 378, 464, 1454, 344, 319, 656, 341, 913, 1577, 736, 983, 985, 1031, 801, 985, 441]
[614, 933, 793, 229, 939, 578, 379, 1033, 1456, 342, 487, 660, 337, 1018, 1518, 719, 986, 985, 1028, 1340, 990, 229]
[614, 1059, 792, 231, 1083, 578, 378, 1034, 1452, 327, 1077, 658, 338, 884, 1569, 747, 985, 985, 1034, 417, 988, 596]
[614, 1041, 792, 224, 979, 584, 379, 1178, 1464, 360, 641, 658, 345, 953, 1498, 731, 976, 988, 1032, 1219, 989, 655]
[614, 1082, 792, 235, 911, 578, 378, 1007, 1458, 303, 973, 663, 337, 1013, 1527, 734, 986, 985, 1032, 1233, 988, 307]
[614, 929, 792, 227, 900, 580, 378, 1070, 1457, 353, 987, 656, 342, 914, 1514, 724, 985, 986, 1030, 1313, 989, 277]
[613, 971, 795, 253, 982, 566, 379, 1179, 1479, 361, 463, 657, 353, 831, 1544, 729, 990, 991, 1031, 1275, 993, 657]
[617, 780, 794, 227, 964, 578, 381, 1044, 1456, 361, 949, 654, 343, 1019, 1511, 679, 987, 986, 1028, 1354, 991, 54]
[616, 955, 791, 227, 1069, 578, 380, 1065, 1456, 360, 634, 654, 340, 945, 1515, 698, 984, 986, 1030, 1035, 989, 206]
[619, 851, 794, 226, 973, 582, 380, 1039, 1449, 357, 1010, 655, 346, 1012, 1496, 704, 985, 985, 1029, 1261, 989, 193]
[614, 1043, 792, 236, 958, 579, 378, 1088, 1461, 305, 514, 655, 348, 562, 1516, 731, 985, 989, 1031, 843, 989, 414]
[614, 978, 792, 227, 972, 579, 379, 1071, 1461, 355, 819, 657, 341, 1434, 1614, 753, 983, 986, 1031, 1157, 989, 505]
[614, 1051, 792, 226, 958, 583, 378, 1028, 1461, 307, 514, 656, 344, 1003, 1502, 731, 983, 985, 1032, 1227, 989, 325]
[613, 938, 791, 247, 1046, 571, 379, 1149, 1466, 337, 814, 655, 350, 913, 1559, 731, 988, 988, 1031, 1281, 989, 324]
